OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY,País
2069,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-30,3962.46407319339,USD,México
2070,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-30,4116.84579033079,USD,México
2071,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-30,12196.155653855,USD,México
2072,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-30,18886.0300631425,USD,México
2073,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-30,2315.72575706107,USD,México
2074,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,464.475849041412,USD,México
2075,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1439.87513202838,USD,México
2076,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1765.00822635736,USD,México
2077,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,696.713773562117,USD,México
2078,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,836.056528274541,USD,México
2079,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,13609.1423769134,USD,México
2080,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,3204.88335838574,USD,México
2081,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,603.818603753835,USD,México
2082,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1207.63720750767,USD,México
2083,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,4737.6536602224,USD,México
2084,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,4644.75849041412,USD,México
2085,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,3204.88335838574,USD,México
2086,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,3576.46403761887,USD,México
2087,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,3390.67369800231,USD,México
2088,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,2740.40750934433,USD,México
2089,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,650.266188657976,USD,México
2090,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,650.266188657976,USD,México
2091,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,4505.41573570169,USD,México
2092,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,2368.8268301112,USD,México
2093,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,557.371018849694,USD,México
2094,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1579.2178867408,USD,México
2095,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,2693.95992444019,USD,México
2096,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,139.342754712423,USD,México
2097,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,11286.7631317063,USD,México
2098,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,2461.72199991948,USD,México
2099,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1021.84686789111,USD,México
2100,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,5202.12950926381,USD,México
2101,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,1486.32271693252,USD,México
2102,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,6084.63362244249,USD,México
2103,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,4876.99641493482,USD,México
2104,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-30,92.8951698082823,USD,México
2105,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,634.888314180559,USD,México
2106,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,163.842145594983,USD,México
2107,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,1781.78333334544,USD,México
2108,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,471.046168585576,USD,México
2109,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,1146.89501916488,USD,México
2110,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,225.282950193102,USD,México
2111,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,409.605363987457,USD,México
2112,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,204.802681993729,USD,México
2113,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,2764.83620691534,USD,México
2114,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,389.125095788084,USD,México
2115,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,184.322413794356,USD,México
2116,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,102.401340996864,USD,México
2117,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,839.690996174288,USD,México
2118,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,716.80938697805,USD,México
2119,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,348.164559389339,USD,México
2120,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,901.131800772406,USD,México
2121,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,163.842145594983,USD,México
2122,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,20.4802681993729,USD,México
2123,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,532.486973183695,USD,México
2124,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,491.526436784949,USD,México
2125,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,1064.97394636739,USD,México
2126,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,20.4802681993729,USD,México
2127,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,2007.06628353854,USD,México
2128,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,122.881609196237,USD,México
2129,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES , S.A. DE C.V.",2018-10-30,860.171264373661,USD,México
2130,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,592.612154461696,USD,México
2131,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,3160.59815712905,USD,México
2132,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,141.09813201469,USD,México
2133,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,1072.34580331164,USD,México
2134,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,451.514022447007,USD,México
2135,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,705.490660073448,USD,México
2136,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,5135.9720053347,USD,México
2137,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,846.588792088137,USD,México
2138,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,8465.88792088137,USD,México
2139,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,790.149539282261,USD,México
2140,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,2116.47198022034,USD,México
2141,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,253.976637626441,USD,México
2142,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,9707.55148261064,USD,México
2143,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,5079.53275252882,USD,México
2144,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,1693.17758417627,USD,México
2145,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,931.247671296951,USD,México
2146,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,310.415890432317,USD,México
2147,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,3724.9906851878,USD,México
2148,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,4007.18694921718,USD,México
2149,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,1015.90655050576,USD,México
2150,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,2116.47198022034,USD,México
2151,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,592.612154461696,USD,México
2152,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,253.976637626441,USD,México
2153,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,479.733648849944,USD,México
2154,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,4035.40657562012,USD,México
2155,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,1580.29907856452,USD,México
2156,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,395.074769641131,USD,México
2157,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,10328.3832634753,USD,México
2158,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,2821.96264029379,USD,México
2159,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,987.686924102827,USD,México
2160,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,366.855143238193,USD,México
2161,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,3188.81778353198,USD,México
2162,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,677.27103367051,USD,México
2163,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,4007.18694921718,USD,México
2164,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.",2018-10-30,4007.18694921718,USD,México
2165,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,6754.39089274189,USD,México
2166,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,28647.933786457,USD,México
2167,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,13741.691816268,USD,México
2168,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,11645.5015392102,USD,México
2169,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,8850.58116979971,USD,México
2170,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,23989.7331707729,USD,México
2171,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,26551.7435093991,USD,México
2172,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,189821.675089125,USD,México
2173,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,3959.47052333145,USD,México
2174,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,32607.4043097884,USD,México
2175,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,21427.7228321467,USD,México
2176,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,6987.30092352609,USD,México
2177,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,173983.7929958,USD,México
2178,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,56131.3174189929,USD,México
2179,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,17002.4322472468,USD,México
2180,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,8151.85107744711,USD,México
2181,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,5589.84073882087,USD,México
2182,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,18865.7124935204,USD,México
2183,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,31908.6742174358,USD,México
2184,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,27483.383632536,USD,México
2185,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,17468.2523088152,USD,México
2186,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,23058.0930476361,USD,México
2187,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,9316.40123136812,USD,México
2188,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,11179.6814776417,USD,México
2189,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,9083.49120058392,USD,México
2190,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,37498.5149562567,USD,México
2191,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,16769.5222164626,USD,México
2192,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,5124.02067725247,USD,México
2193,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,77791.9502819238,USD,México
2194,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,24921.3732939097,USD,México
2195,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,3959.47052333145,USD,México
2196,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,1863.28024627362,USD,México
2197,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,2562.01033862623,USD,México
2198,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,6288.57083117348,USD,México
2199,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,35169.4146484147,USD,México
2200,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,75229.9399432976,USD,México
2201,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,232.910030784203,USD,México
2202,Darunavir 600mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-30,1164.55015392102,USD,México
2203,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,5595.0377368274,USD,México
2204,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,32851.5977208215,USD,México
2205,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,4363.1028222966,USD,México
2206,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,13294.6309526449,USD,México
2207,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,11087.4142307772,USD,México
2208,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,13499.9534384001,USD,México
2209,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,56104.3692325904,USD,México
2210,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,19556.9667681765,USD,México
2211,Lopinavir + Ritonavir 200mg+50mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"EVOLUTION PROCES, S.A. DE C.V.",2018-10-30,94807.6577974332,USD,México
